,id_str,stack_vars.full_tweet_text,user.screen_name,created_ts
413,ID_1311652576778219523,"@chrissyteigen Well, at least now Jack wonÕt end up as ÒpastaÓ for some sick fuck to order.

Or maybe he will, and youÕre just saying he passed in order to smuggle him out into the trafficking/adrenochrome community.

YouÕre a disgusting excuse for humanity, Chrissy.",TheDarkBeckons,10/1/20 13:01
414,ID_1312173838218584064,@KLB4USA @cinarte1956 @OU_KAG @floweredog @pcal4HIM @madmarty1231 @Toddscrypto @rnlynn1958 @CourageMill @Ricphyl @2501Wolf @RicVaDude @Csilla008 @lovebaldeagles @MaryUlinger @85V65Sabre @dglwade @Mod4USA @mannreagan @mark396tx @ZIAtexasgal @Tracy013sgirl1 Followed all. No patriot left behind. #WWG1WGA,pamblessedmess,10/2/20 23:33
415,ID_1312070722924220417,@Irisrose94 @maddow Are you guys taking clues from Qanon or something? The fact that he has it in the first place is a huge blow to him,Yoppchop,10/2/20 16:43
416,ID_1312469879782436865,"@marcorubio @WhiteHouse Where were your comments with QAnon, Alex Jones and other right-wing conspiracy theories were taking to the Internet? Do you only open your shit spewing hole when you have to blame democrats?",maninasuit2,10/3/20 19:09
417,ID_1312806846978093056,@joncoopertweets ÒSourceÓ?? You dangerous conspiracy theorists must stop! Government needs to condemn you!   #MSMIsTheEnemyOfThePeople #qanon,geegirlidaho,10/4/20 17:28
418,ID_1311923005921153025,@RealOmarNavarro @TyeshaDeplorab1 @realDonaldTrump This is some grade A QAnon bull crap. Can you be a normal person for 10 seconds just to acknowledge that a very real virus has infected the POTUS? My Lord.,AntiTrumpHero,10/2/20 6:56
419,ID_1312940711835176962,@TrumperWavin ThankQ Patriot. YouÕre one of the best in the game! __,HiiiPow3r,10/5/20 2:20
420,ID_1311461062206722048,@kyliebrant @cpsemple @Olivianuzzi @tjwharry lots of Qanons out there,gbob369,10/1/20 0:20
421,ID_1311857142681554944,Chrissy tiegan is a lady boy __ #MAGA #MAGA2020 #WWG1WGAWORLDWIDE #stars #Hollyweird __,Exmachi52432829,10/2/20 2:34
422,ID_1311662079313694720,I explained what Qanon was to my Republican leaning but somewhat Trump-skeptical dad. He claimed not to know what it was (he doesn't have any social media). He said he doesn't believe anyone could be thst stupid.,GSarafan,10/1/20 13:39
423,ID_1311828994866675714,@Wolfiesmom @Twitter @instagram @Facebook Another reason to despise QAnon.,kateswalsh,10/2/20 0:42
424,ID_1312222968429326336,@conservatyler @realDonaldTrump is not dying.  Specially when the whole Universe is supporting him. Literally!!!!! WWG1WGA ______,Monika37105860,10/3/20 2:48
425,ID_1313061427687698438,"@WickhamTeresina @mattzollerseitz Oh dear lord, youÕre a QAnon believer, arenÕt you?
Also, youÕve gone off into some wacky rabbit hole and I have no interest in following.",jolinegkg,10/5/20 10:20
426,ID_1312068466413764608,"On the House resolution to condemn Qanon and its rhetoric:
Yes  371
No 18 - 17 Republicans and 1 Independent and 1 Rep Present
That means we have 19 whackos who are conspiracy theorists in the House. 7 Dems and 34 Rep were afraid to vote either way. They get paid to vote.",JoeIsMyMoniker,10/2/20 16:34
427,ID_1312785763902337026,"@Chris_arnade I mean, thereÕs an argument to be made for theaters being doomed. I myself think COVID has basically accelerated a trend that was 10-20 years away. But the people in my mentions who are like Òno one was going to pedowood movies anyway!1!Ó are, uniformly, wrong.",SonnyBunch,10/4/20 16:04
428,ID_1312575948416520193,@LabyrinthWeaver @itsJeffTiedrich @pastormarkburns @realDonaldTrump You mean QAnon propaganda?,Steve__Atlas,10/4/20 2:11
429,ID_1313141614655623168,"Good girl Kayleigh McEnany , caught the Chinese virus will be back soon to educate the mainstream media on the wuhan virus .#OneInAllIn 2Q2Q trust in the plan . Get well soon _______your a warrior superstar front line solder",YallaYalla14,10/5/20 15:38
430,ID_1311831064583843840,@jtLOL We all know they sacrificed it in purpose to have an adrenachrome session with Hillary.,LeeFordham6,10/2/20 0:51
431,ID_1312283836869345280,"@LightworkerCain @kimmyy1960 You best ask Scotty to beam you up quick.
Yikes.
WWG1WGA",MAmaro14006544,10/3/20 6:50
432,ID_1312893827775180800,@realDonaldTrump We Love you very much!! Happy that you are doing well. IÕm a nurse and wish I had the honor to care for you. Prayers to you and your family. God truly has His hand on you________ Trump 2Q2Q,Viola30357149,10/4/20 23:14
433,ID_1312176727716634625,@yashar @justinamash What has Qanon done &amp; why do the need to be condemned?,PoolmanTim,10/2/20 23:44
434,ID_1312600807146127364,"@flightcrew @realDonaldTrump This makes me so proud of my fellow Americans. 

#LOVETRUMP #WWG1WGA",DavidLowski,10/4/20 3:49
435,ID_1311930750263009281,QAnon is about to lose their fucking mind.,realDonallTramp,10/2/20 7:27
436,ID_1312408748430970883,"@KenWebsterII Ah yes, but QAnon is a real threat and Joe didnÕt wear a wire at the debate. These are not serious people.",zeitgeist1776,10/3/20 15:06
437,ID_1312747147624738816,@TPPatriots @JackPosobiec The real Pizzagate,HelloEuphoria_1,10/4/20 13:31
438,ID_1312843966644137985,"@realDonaldTrump Get well! __
We love you and got your back!!
WWG1WGA",CaDontlike,10/4/20 19:56
439,ID_1312982518749106182,"@le_capitalist @TheEconomist Why is it that Trump and the #MAGAÐ#QAnon crowd feel that lying to the American people is the ONLY way to a Trump's victory?

#VoteHimOut
#AmericaOrTrump
#Biden2020
#Election2020",conservatismtlk,10/5/20 5:06
440,ID_1312413352619134978,"@dovtres @ValentineShow Nah, he not! T____R____U____M____P ~2Q2Q ________",onlytrumpfan,10/3/20 15:25
441,ID_1311800451734532096,@QTAnon1 @JoeBiden While everyone else ignores QAnon and their nutty conspiracy theories __,Donalds2020loss,10/1/20 22:49
442,ID_1312882258785705985,"#WWG1WGA @realDonaldTrump TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____ TRUMP____TRUMP____TRUMP____TRUMP____TRUMP____

KEEP IT GOING!",KathyWWG1WGA,10/4/20 22:28
443,ID_1313058090481192966,What part of NOTHING CAN STOP WHAT IS COMING. NOTHING. Do you not understand? @cnnbrk @JoeBiden @HillaryClinton @BarackObama @Comey @SpeakerPelosi @AdamSchiff #DeepStateSwamp #WWG1WWGA,qanondeplorable,10/5/20 10:06
444,ID_1312904039009595392,They only thing which comes remotely close to #QAnon crossing paths w/ me. I just tweeted that sentence. Spending a good hour ÒWhat in the hell is #DANCO I donÕt think IÕve hear of #DANCO. Did I learn #DANCO &amp; forget __,jd2b1999,10/4/20 23:54
445,ID_1312942193301127173,@SeanPenn Pedowood is done!,Shot77T,10/5/20 2:26
446,ID_1311738978584813569,"@LorieMy83449652 @shanice74004664 Jesus Christ you Qanon people are actually deranged, you really think that of all fucking people, Trump is leading a crusade against pedos, please grow a brain.",Giantratguy,10/1/20 18:45
447,ID_1312608717326565380,@DanielleSoranno @easturia QAnon statistics  GuatemalanÕs version.,josedeleon1988,10/4/20 4:21
448,ID_1312902536349847552,@Forecast432hz @FuM80759407 @stormypatriot21 Beautiful #WWG1GWA,Lovetruth4peace,10/4/20 23:48
449,ID_1312969644274151425,@KennedyNation Sometime between next Friday and Monday some deep state heads are going to roll right to the graybar hotel. Q WWG1WGA,dskolnick12,10/5/20 4:15
450,ID_1312066467844808706,"Donald Trump
Melania Trump
Mike Lee 
Ronna McDaniel 
Hope Hicks 

All have Coronavirus.
ÒWhere we go one, we go allÓ
#WWG1WGA #MAGA ____________",ScottLinnen,10/2/20 16:26
451,ID_1311800409237983238,"The central theory behind Qanon is that if you toss a woman in the river and she doesn't drown, then she's a witch",ohitsdewalt,10/1/20 22:49
452,ID_1311637986547728384,"@chicagosmayor Your life might but not the Patriots!!!
WWG1WGA ________",sarniatechvoice,10/1/20 12:03
453,ID_1312491349657100289,"@RLGPHD I heard QAnon has had any new posts either. I assumed Òexcellent spirits and doing wellÓ means Òfeels like shit, but medicated to the gills.Ó",NBBirkett,10/3/20 20:34
454,ID_1311813044029345792,"@BenjaminABock I know this sounds sick but, did they make their own adrenochrome?",terresamarket,10/1/20 23:39
455,ID_1312162460388880385,@FLOTUS Love and prayers to you and President Trump for a speedy recovery.  ________WWG1WGA ____,ltouchtonsc1,10/2/20 22:48
456,ID_1311618967497175041,"Sometimes the #Qidiots make it difficult not to respond.
I think I need some tips.
#conspiracytheorists",scepticalzizi,10/1/20 10:48
457,ID_1312096927190855680,"@pnjaban @JordanSchachtel Maybe some asses need covering in case Ghislaine Maxwell sings.

Any allegations can (at least for a significant amount of time) be dismissed with a wave of the hand and ""Oh that's just QAnon conspiracy stuff.""",MatthewDavidHa4,10/2/20 18:27
458,ID_1312279367662342144,@LilithKnight3 @RepMattGaetz @realDonaldTrump Conspiracy theories to justify the stupidity arrogance of the QAnonsense party. The MAGAland bubble of willful ignorance is stronger than ever,dak0mish,10/3/20 6:32
459,ID_1312046030754590720,"@CommodusJTrump @FatSimonSays @JerryOtt60 I don't think anyone really knows the ""plan."" It's a lot of speculation. You can find out a lot by listening to Truth and Art TV (right here on twitter or you can google it and subscribe).  Bernie is my fave. WWG1WGA",Joyful1JP,10/2/20 15:05
460,ID_1311663022755074059,"@chrissyteigen This is a dude, not possible to get regnant. Maybe is crying cause no deals for pedovores.",Payitfrw,10/1/20 13:43
461,ID_1312575942238318594,@CHIZMAGA I chose Killary. Yeah our media is shit but remember Frazzledrip?,MAGA_kay17,10/4/20 2:11
462,ID_1312125215686623232,"1st HW assignment research the following and take notes: 1.) Q Proofs on YouTube. 
2.)Fall of the Cabal on YouTube. 
3.) Out of Shadows documentary 
4.) Follow Liz Crokin on Facebook 
5.) Look into Pizzagate (Tommy G hip me to this)",PhoChay_Maniac,10/2/20 20:20
463,ID_1312395136257622016,"@BoSnerdley @BIZPACReview Lets be honest, itÕs a nonsense virtue signaling vote that literally changes nothing and only tells qanon peeps they are on to something. Congress is worthless",ragingbullstx,10/3/20 14:12
464,ID_1312868425279053824,@TrumperWavin CouldnÕt agree  with you more !!!! WWG1WGA,ZlatarParke,10/4/20 21:33
465,ID_1311837514928459776,@ErinMonday Lmao where did you educate yourself? QAnon website?,ajamalceo,10/2/20 1:16
466,ID_1311705705825677312,"@tickerguy @21WIRE ""allegedly existed"" -  oh dear. 
Spend much time with QAnon weirdos do you?

Did Sandy Hook not happen either?? 9/11 an inside job and off course Paul McCartneys dead. 

So, you're saying in your opinion, ""they wouldve died anyway"" this year ? Correct.",notacunningplan,10/1/20 16:33
467,ID_1311600231335817216,@RichPoliticals @afneil You appear not to understand ÇÊamorphousÊÈ. No-one is organising egging on or endorsing violence except in your fevered wannabe American imagination and that of the other deluded QAnon loonies. Oh and those socially awkward Proud Boys prats.,Stray5k,10/1/20 9:33
468,ID_1311907908649541634,"@JUSTICETIME7 @realDonaldTrump @FLOTUS @mattmcginn24 @T_S_P_O_O_K_Y @PamelaMcNeff @cjdtwit @X22Report @PepeMatter @NWLibertyNews @LeahR77 @AppSame @GrrrGraphics ________________

You Qnuts are really insane.",johncar04188226,10/2/20 5:56
469,ID_1312122142834610176,@WWG1WGA Always with the 1 7! woot woot!,ThankQTrump45,10/2/20 20:07
470,ID_1312782998711001089,@RealJamesWoods PEDOWOOD is gone forever!!!!!,doak_carrie,10/4/20 15:53
471,ID_1312504098650906625,@bobfrombrockley @ChrisDYork Thank you very much for this thread Bob. Scary how fast Qanon is spreading and infiltrating American and British culture.,cutie_robbie,10/3/20 21:25
472,ID_1312200354033926144,@realDonaldTrump Praying for you and Melanie. God Bless you both and recover quickly.  WWG1WGA,sandy_m55,10/3/20 1:18
473,ID_1311475803545366528,@TARGARYEN888 That is a big deal!! WWG1WGA,Trump17Q,10/1/20 1:19
474,ID_1311800436827910144,"@EsotericExposal For people who think this is FAKE NEWS:
Alibaba had adrenochrome on their website until last week, I went to copy the link...suddenly gone.  Sold in powder form as a beauty aid, like collagen...",CydSimone,10/1/20 22:49
475,ID_1312071124201533440,"@RightWingWatch She clearly didn't get the memo. 
I follow QAnon cultists through debunker @PokerPolitics and they are high-fiving each other, saying trump's ""COVID"" is only a cover story because ""The Storm is Here,"" and mass arrests of top Satan-worshipping blood-drinking Dems is nigh.",freeherenow,10/2/20 16:45
476,ID_1313122414918873088,@SeanPenn I like actors who aren't pedovores.,rshaw121010,10/5/20 14:22
477,ID_1312981207819448321,"I want some Pizza now, no Pizzagate.",LordSophia666,10/5/20 5:01
478,ID_1312314040564297729,"Why condemn Qanon? Because most sheep will discount it as a conspiracy theory, wonÕt research, and wonÕt get in the way of the plan being fulfilled. 
Brilliant!",QKn0ws,10/3/20 8:50
479,ID_1311701848487866373,@Scott_Wiener @oneunderscore__ @chrissyteigen It would be dead simple for @Twitter to isolate QAnon tweets attacking Teigen and ban every account.,Corb_The_Lesser,10/1/20 16:17
480,ID_1311499325785083904,"@realDonaldTrump Maga world wide.
#WWGIWGA 
Majestic 12.

Boom __ IS-BE

Star seed.",Jason13876127,10/1/20 2:53
481,ID_1311730412352352259,@HillaryClinton Stfu #Pizzagate #ped0vore,TERRIDa57364020,10/1/20 18:11
482,ID_1313161046627155968,"@SantaSurfs Your days are numbered. ThatÕs why youÕre desperately attacking this Òconspiracy theoryÓ. CanÕt wait to see you all fall.

WWG1WGA",FabioQanon,10/5/20 16:56
483,ID_1312391211236446211,@dpakman The Qanon reveal the lizard people,Joe_Osbourne_,10/3/20 13:57
484,ID_1312200205412921345,@MZanona What about Marjorie Greene she is running for senate and she is Qanon,BeamanMichelle,10/3/20 1:18
485,ID_1312081615804272642,"@ChadPergram ""Cuties"" and California's SB-145 make people think QAnon is right to worry pedophiles' influence. Add Epstein's ""Lolita Express"". Add Boy Scouts. Add Catholic priests for the last 975 years, diddling boys and girls behind the alter and in the rectory.  Monica Lewinsky, too.",soloflexerus,10/2/20 17:26
486,ID_1312281492819783680,@helmettrader I love that you indoctrinated liberals think that anybody who disagrees with you is a Russian bot. YouÕre so predictable and sad. And you all always bring up QAnon.  ItÕs like youÕre programmed with these come backs and youÕre completely unoriginal and predictable ______,defeatmedialies,10/3/20 6:41
487,ID_1311691520056188930,"Crissy we ino u sold yo kid to hollyweird stop da plastic tears, U really ask for dis talkin bout sum yung girls in bikini look gud n shyt ____ sick ass adrenochrome sipper",staqjc,10/1/20 15:36
488,ID_1311497831924920321,trump &amp; the proud boys pitted against the deep state cabal as a battle for ages rages between militia of hate and the raw psychic power endowed from the unchecked consumption of adrenochrome. The year is 2025 and you are using AdrenoCoin to buy a bug-out kit and a Walmart rifle,danne_hathaway,10/1/20 2:47
489,ID_1312759729320419331,@rnb2003 @mitalica667 @deusexgame #qanon the people want to know,paul_piss,10/4/20 14:21
490,ID_1312121214740045824,@realDonaldTrump has gone Òradio silenceÓ causing concern among his supporters. And his buddies QAnon are saying that Democrats gave him the virus,rongartner1,10/2/20 20:04
491,ID_1312788937845301248,@cjtruth Amen truth in transparency #GODWINSALWAYS @QARMY,aqpatrons,10/4/20 16:17
492,ID_1312508182816681984,@cjtruth @KillAuDeepState I love your encouraging prospective!! Thank you!! WWG1WGA,Joywalden26,10/3/20 21:41
493,ID_1312117415438737408,@ElijahSchaffer Yet our fake ass government is going to spend your tax dollars condemning Qanon.,DragsSherm,10/2/20 19:49
494,ID_1312581545933312001,"@LynnWoodcock2 @steve_c1970 @FoxNews Very little, I've watched FOX since we got it on local cable, it was when the Bush election fiasco was happening. It's been on everyday, all day since, but it has been ruined by the Murdock sons &amp; wives...   #WWG1WGA   #MAGA",KhetaAmenti,10/4/20 2:33
495,ID_1312518272349134848,"@NycPotus @danwentzel @marynlm It definitely isn't staged.  They put the ""doomsday"" planes in the air Thursday night.  They're fully nuclear armed.   

Our Pentagon would be exceptionally reckless to do that to help a ruse.

We also have to be careful.  QAnon wants to use these conspiracy theories.",PaulKatz9,10/3/20 22:21
496,ID_1311844673300955138,@TiiJEiTHEGOD @MHobcroft @johnlegend I thought Twitter got rid of you QAnon fucking morons? Y'all need to go crawl in a hole. Seriously. You're fucking EVIL and ignorant.,Barbara_421,10/2/20 1:45
497,ID_1311693046786994176,The general acceptance of QAnon conspiracy theories among people my own fuckin age that I personally know is absolutely fucking disturbing,JamesmeyerK,10/1/20 15:42
498,ID_1312209725413445634,@realDonaldTrump @FLOTUS Prayers for your health and well-being! Thank you for all you do for our great country! WWG1WGA,katwhite99_kat,10/3/20 1:55
499,ID_1312397311868317697,@marcorubio @MarcACaputo @WhiteHouse The @GOP welcomes QAnon which believes democrats are demons that eat children. Not a joke. I lost my sister to this cult.,hope4tigers,10/3/20 14:21
